CLIENT_ID,CLIENT_CREATE DATE,REGION,TRADE SECTOR,N_EMPLOYEES,ECONOMIC_POT,ECO_POT_CLASS,RISK_CAT
"00069411",2017-08-28 00:00:00,"NO",11000,8,10884.350,"D","3d"
"00069413",2017-08-28 00:00:00,"TO",11000,8,10884.350,"D","3d"
"00069433",2017-08-29 00:00:00,"CO",32800,2,3034.000,"E","3a"
"00069450",2017-08-29 00:00:00,"LE",11000,1,1509.510,"E","3d"
"00069449",2017-08-29 00:00:00,"MI",22000,2,4528.460,"E","3d"
"00069437",2017-08-29 00:00:00,"FR",11000,5,7547.540,"D","3d"
"00069444",2017-08-29 00:00:00,"AR",11000,1,1509.510,"E","2a"
"00069436",2017-08-29 00:00:00,"BO",22100,1,2264.230,"E","3d"
"00069440",2017-08-29 00:00:00,"FR",11000,2,3019.020,"E","4d"
"00069439",2017-08-29 00:00:00,"AT",15100,6,5000.000,"E","3a"
"00069438",2017-08-29 00:00:00,"FE",11000,1,1509.510,"E","3d"
"00069447",2017-08-29 00:00:00,"CT",22000,4,5000.000,"E","3d"
"00069448",2017-08-29 00:00:00,"RC",42200,1,682.000,"E","3d"
"00069446",2017-08-29 00:00:00,"NO",13500,4,8864.840,"D","T8"
"00069441",2017-08-29 00:00:00,"RI",11000,1,1509.510,"E","3d"
"00069443",2017-08-29 00:00:00,"NA",11000,1,1509.510,"E","3d"
"00069434",2017-08-29 00:00:00,"RC",11000,5,7547.540,"D","3d"
"00069435",2017-08-29 00:00:00,"TN",14200,6,11094.420,"D","2a"
"00069451",2017-08-29 00:00:00,"SV",21100,5,5000.000,"E","5d"
"00069442",2017-08-29 00:00:00,"PG",14200,1,1933.890,"E","T8"
"00069445",2017-08-29 00:00:00,"VR",15400,3,1483.350,"E","3d"
"00069465",2017-08-30 00:00:00,"MI",36000,7,2007.000,"E","T8"
"00069463",2017-08-30 00:00:00,"CE",21000,2,5648.540,"E","3d"
"00069460",2017-08-30 00:00:00,"BG",34130,5,6349.000,"D","3d"
"00069469",2017-08-30 00:00:00,"AP",11000,1,1509.510,"E","3d"
"00069456",2017-08-30 00:00:00,"BS",42200,2,1364.000,"E","5d"
"00069452",2017-08-30 00:00:00,"LE",21100,4,11297.080,"D","2a"
"00069453",2017-08-30 00:00:00,"LI",35120,3,2907.000,"E","3d"
"00069464",2017-08-30 00:00:00,"CB",22100,1,2264.230,"E","3d"
"00069474",2017-08-30 00:00:00,"AN",13200,2,5357.560,"E","3d"
"00069462",2017-08-30 00:00:00,"GE",11000,1,1509.510,"E","3d"
"00069473",2017-08-30 00:00:00,"CT",42200,4,2728.000,"E","5d"
"00069458",2017-08-30 00:00:00,"SI",42200,1,682.000,"E","T8"
"00069461",2017-08-30 00:00:00,"PT",11000,4,6038.040,"D","T8"
"00069455",2017-08-30 00:00:00,"TR",41330,1000,6604.000,"D","5d"
"00069466",2017-08-30 00:00:00,"TS",21000,4,11297.080,"D","T8"
"00069470",2017-08-30 00:00:00,"PG",11000,1,1509.510,"E","4d"
"00069476",2017-08-30 00:00:00,"TV",42200,1,682.000,"E","5d"
"00069471",2017-08-30 00:00:00,"PC",42200,4,2728.000,"E","4d"
"00069457",2017-08-30 00:00:00,"PG",22100,1,2264.230,"E","3d"
"00069454",2017-08-30 00:00:00,"TV",42200,1,682.000,"E","5d"
"00069475",2017-08-30 00:00:00,"NO",13500,4,5000.000,"E","3a"
"00069468",2017-08-30 00:00:00,"VR",13310,3,3291.900,"E","T8"
"00069472",2017-08-30 00:00:00,"VI",42200,1,9000.000,"D","T8"
"00069459",2017-08-30 00:00:00,"VT",34300,28,6609.000,"D","2a"
"00069467",2017-08-30 00:00:00,"VI",11000,1,1509.510,"E","2a"
"00069482",2017-08-31 00:00:00,"LE",15700,4,4389.200,"E","2a"
"00069480",2017-08-31 00:00:00,"BO",11000,5,7547.540,"D","T8"
"00069485",2017-08-31 00:00:00,"CL",13000,4,8864.840,"D","3d"
"00069483",2017-08-31 00:00:00,"CT",14400,9,3607.600,"E","3a"
"00069491",2017-08-31 00:00:00,"BS",11000,4,6038.040,"D","T8"
"00069492",2017-08-31 00:00:00,"AT",13500,1,2216.210,"E","3d"
"00069484",2017-08-31 00:00:00,"CR",15300,3,2255.640,"E","2a"
"00069490",2017-08-31 00:00:00,"GR",11000,4,6038.040,"D","4c"
"00069488",2017-08-31 00:00:00,"PV",42200,1,682.000,"E","T8"
"00069477",2017-08-31 00:00:00,"PD",13500,3,6648.630,"D","T8"
"00069487",2017-08-31 00:00:00,"SV",11600,3,4809.750,"E","T8"
"00069489",2017-08-31 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00069478",2017-08-31 00:00:00,"PI",11000,4,6038.040,"D","T8"
"00069479",2017-08-31 00:00:00,"NU",42100,10,1559.000,"E","3d"
"00069481",2017-08-31 00:00:00,"RI",21400,3,6354.600,"D","3d"
"00069486",2017-08-31 00:00:00,"VE",11000,2,3019.020,"E","3d"
"00069505",2017-09-01 00:00:00,"MI",11000,1,1509.510,"E","3a"
"00069498",2017-09-01 00:00:00,"AV",35110,1,969.000,"E","3d"
"00069503",2017-09-01 00:00:00,"AN",22000,1,2264.230,"E","3d"
"00069501",2017-09-01 00:00:00,"AP",21100,3,8472.810,"D","T8"
"00069500",2017-09-01 00:00:00,"FI",11000,4,6038.040,"D","T8"
"00069504",2017-09-01 00:00:00,"FI",11000,4,6038.040,"D","2a"
"00069496",2017-09-01 00:00:00,"NA",11000,4,6038.040,"D","3d"
"00069507",2017-09-01 00:00:00,"MO",42200,5,2978.000,"E","4d"
"00069493",2017-09-01 00:00:00,"RA",33800,30,7490.000,"D","3d"
"00069502",2017-09-01 00:00:00,"OT",11000,3,6100.000,"D","2a"
"00069494",2017-09-01 00:00:00,"PA",22000,4,9056.920,"D","3d"
"00069495",2017-09-01 00:00:00,"MO",11000,6,8659.810,"D","3d"
"00069499",2017-09-01 00:00:00,"TR",21100,2,5648.540,"E","T8"
"00069506",2017-09-01 00:00:00,"SV",15700,1,1097.300,"E","3d"
"00069497",2017-09-01 00:00:00,"PO",22100,1,2264.230,"E","3d"
"00069547",2017-09-04 00:00:00,"FR",11000,6,8659.810,"D","3d"
"00069518",2017-09-04 00:00:00,"AR",42200,6,3028.000,"E","3d"
"00069539",2017-09-04 00:00:00,"FG",11000,6,8659.810,"D","3d"
"00069533",2017-09-04 00:00:00,"AQ",22210,1,2264.230,"E","5d"
"00069513",2017-09-04 00:00:00,"LE",11000,4,6038.040,"D","3d"
"00069520",2017-09-04 00:00:00,"MI",11000,7,9772.080,"D","3d"
"00069526",2017-09-04 00:00:00,"AG",42100,10,1559.000,"E","4d"
"00069525",2017-09-04 00:00:00,"MI",22000,1,2264.230,"E","3d"
"00069538",2017-09-04 00:00:00,"CT",11000,4,6038.040,"D","3d"
"00069544",2017-09-04 00:00:00,"AL",15700,2,2194.600,"E","3d"
"00069540",2017-09-04 00:00:00,"FC",42200,2,1364.000,"E","5d"
"00069530",2017-09-04 00:00:00,"BO",15400,1,494.450,"E","3d"
"00069524",2017-09-04 00:00:00,"CN",21100,3,5000.000,"E","3d"
"00069517",2017-09-04 00:00:00,"CE",11000,5,7547.540,"D","2a"
"00069509",2017-09-04 00:00:00,"CZ",11000,9,11996.620,"D","3d"
"00069522",2017-09-04 00:00:00,"PR",11000,2,3019.020,"E","3d"
"00069532",2017-09-04 00:00:00,"TO",11000,4,6038.040,"D","3d"
"00069535",2017-09-04 00:00:00,"NU",42200,12,3328.000,"E","3d"
"00069527",2017-09-04 00:00:00,"TO",11000,1,1509.510,"E","3d"
"00069515",2017-09-04 00:00:00,"SP",11000,7,9772.080,"D","3d"
"00069537",2017-09-04 00:00:00,"PA",13500,3,6648.630,"D","T8"
"00069546",2017-09-04 00:00:00,"RM",11000,2,3019.020,"E","3d"
"00069542",2017-09-04 00:00:00,"RC",13310,2,2194.600,"E","3d"
"00069528",2017-09-04 00:00:00,"TO",13500,2,4432.420,"E","4d"
"00069514",2017-09-04 00:00:00,"PV",13500,5,9400.380,"D","2a"
"00069543",2017-09-04 00:00:00,"NA",34400,5,3407.500,"E","3d"
"00069511",2017-09-04 00:00:00,"PG",13500,3,6648.630,"D","4d"
"00069521",2017-09-04 00:00:00,"NA",22000,3,5000.000,"E","T8"
"00069531",2017-09-04 00:00:00,"TO",14000,1,1933.890,"E","3a"
"00069516",2017-09-04 00:00:00,"TO",33400,7,3843.000,"E","3d"
"00069534",2017-09-04 00:00:00,"PR",11000,5,7547.540,"D","T8"
"00069512",2017-09-04 00:00:00,"TO",11000,2,3019.020,"E","3d"
"00069508",2017-09-04 00:00:00,"RM",11000,4,6038.040,"D","T8"
"00069510",2017-09-04 00:00:00,"NA",42200,1,682.000,"E","3d"
"00069541",2017-09-04 00:00:00,"PA",11000,4,6038.040,"D","3d"
"00069536",2017-09-04 00:00:00,"PG",22100,2,4528.460,"E","3d"
"00069529",2017-09-04 00:00:00,"RA",11600,2,7000.000,"D","2a"
"00069545",2017-09-04 00:00:00,"MS",15100,5,5000.000,"E","T8"
"00069548",2017-09-04 00:00:00,"VA",11000,3,5000.000,"E","2a"
"00069519",2017-09-04 00:00:00,"VT",11000,3,4528.530,"E","3d"
"00069523",2017-09-04 00:00:00,"VR",21100,1,7000.000,"D","4d"
"00069574",2017-09-05 00:00:00,"MI",11000,4,6038.040,"D","T8"
"00069557",2017-09-05 00:00:00,"CT",21000,4,11297.080,"D","3d"
"00069550",2017-09-05 00:00:00,"FR",11000,5,7547.540,"D","2a"
"00069558",2017-09-05 00:00:00,"AQ",11000,3,4528.530,"E","3a"
"00069572",2017-09-05 00:00:00,"LU",11000,4,6038.040,"D","3d"
"00069560",2017-09-05 00:00:00,"GR",11000,1,1509.510,"E","2a"
"00069578",2017-09-05 00:00:00,"AN",11000,5,7547.540,"D","3d"
"00069576",2017-09-05 00:00:00,"GO",42200,15,3478.000,"E","3d"
"00069564",2017-09-05 00:00:00,"AN",13100,3,6938.250,"D","4d"
"00069573",2017-09-05 00:00:00,"BZ",14400,2,907.860,"E","3d"
"00069565",2017-09-05 00:00:00,"GE",11000,4,6038.040,"D","3c"
"00069556",2017-09-05 00:00:00,"MI",13500,1,2216.210,"E","4d"
"00069566",2017-09-05 00:00:00,"BZ",21100,2,9000.000,"D","2a"
"00069561",2017-09-05 00:00:00,"AV",11000,4,6038.040,"D","3d"
"00069555",2017-09-05 00:00:00,"BO",14100,1,1933.890,"E","T8"
"00069577",2017-09-05 00:00:00,"LI",42200,2,1364.000,"E","3d"
"00069570",2017-09-05 00:00:00,"BG",11000,7,9772.080,"D","5d"
"00069575",2017-09-05 00:00:00,"NA",41600,5,8254.000,"D","3d"
"00069554",2017-09-05 00:00:00,"TO",11600,1,1603.250,"E","T8"
"00069551",2017-09-05 00:00:00,"OT",11000,1,1509.510,"E","T8"
"00069553",2017-09-05 00:00:00,"SV",11000,5,7547.540,"D","3d"
"00069562",2017-09-05 00:00:00,"PV",33800,8,4044.000,"E","2a"
"00069571",2017-09-05 00:00:00,"SR",11000,5,7547.540,"D","3d"
"00069567",2017-09-05 00:00:00,"RE",42200,1,682.000,"E","3d"
"00069563",2017-09-05 00:00:00,"TO",15200,1,1523.960,"E","2a"
"00069569",2017-09-05 00:00:00,"PZ",35110,2,1938.000,"E","3d"
"00069552",2017-09-05 00:00:00,"PR",11000,1,1509.510,"E","3d"
"00069568",2017-09-05 00:00:00,"PU",11000,4,6038.040,"D","3d"
"00069559",2017-09-05 00:00:00,"PO",11000,5,7547.540,"D","4d"
"00069549",2017-09-05 00:00:00,"VI",21100,2,9000.000,"D","3a"
"00069608",2017-09-06 00:00:00,"MB",14400,8,3273.120,"E","2a"
"00069584",2017-09-06 00:00:00,"LE",11000,3,4528.530,"E","3d"
"00069580",2017-09-06 00:00:00,"AN",21100,1,2824.270,"E","3d"
"00069591",2017-09-06 00:00:00,"FI",11000,1,1509.510,"E","3a"
"00069589",2017-09-06 00:00:00,"LO",41330,6,1037.660,"E","5d"
"00069606",2017-09-06 00:00:00,"AQ",21100,4,5000.000,"E","3d"
"00069583",2017-09-06 00:00:00,"AL",21100,1,2824.270,"E","2a"
"00069581",2017-09-06 00:00:00,"BS",11000,1,1509.510,"E","3d"
"00069607",2017-09-06 00:00:00,"FR",42200,4,2728.000,"E","3d"
"00069603",2017-09-06 00:00:00,"FR",11000,7,9772.080,"D","3d"
"00069593",2017-09-06 00:00:00,"LE",42200,22,3914.000,"E","3d"
"00069582",2017-09-06 00:00:00,"CO",15700,2,2194.600,"E","2a"
"00069587",2017-09-06 00:00:00,"FI",21100,1,2824.270,"E","3d"
"00069588",2017-09-06 00:00:00,"BT",34300,1,969.000,"E","3d"
"00069590",2017-09-06 00:00:00,"AO",11000,5,7547.540,"D","4c"
"00069598",2017-09-06 00:00:00,"LE",11000,9,11996.620,"D","T8"
"00069604",2017-09-06 00:00:00,"BG",13500,1,2216.210,"E","2a"
"00069596",2017-09-06 00:00:00,"FI",13310,2,2194.600,"E","3d"
"00069600",2017-09-06 00:00:00,"RM",11000,7,9772.080,"D","3d"
"00069586",2017-09-06 00:00:00,"MO",13500,3,6648.630,"D","2a"
"00069579",2017-09-06 00:00:00,"PG",15200,2,3047.920,"E","T8"
"00069595",2017-09-06 00:00:00,"NO",21100,4,11297.080,"D","3d"
"00069592",2017-09-06 00:00:00,"RM",41330,307,6534.700,"D","T8"
"00069599",2017-09-06 00:00:00,"TE",11000,2,3019.020,"E","5d"
"00069585",2017-09-06 00:00:00,"PE",31500,4,3340.000,"E","3d"
"00069601",2017-09-06 00:00:00,"PI",11000,3,4528.530,"E","4d"
"00069602",2017-09-06 00:00:00,"TO",21100,1,2824.270,"E","3d"
"00069597",2017-09-06 00:00:00,"RM",21700,5,10969.660,"D","3b"
"00069609",2017-09-06 00:00:00,"TV",11000,1,1509.510,"E","3d"
"00069594",2017-09-06 00:00:00,"VI",11000,1,1509.510,"E","3d"
"00069605",2017-09-06 00:00:00,"VA",42200,5,2978.000,"E","T8"
"00069612",2017-09-07 00:00:00,"MI",22100,3,5000.000,"E","3d"
"00069616",2017-09-07 00:00:00,"AL",42200,5,2978.000,"E","3d"
"00069633",2017-09-07 00:00:00,"FI",15100,1,1523.960,"E","3d"
"00069626",2017-09-07 00:00:00,"FG",42200,4,2728.000,"E","3d"
"00069618",2017-09-07 00:00:00,"AR",15700,8,7912.050,"D","T8"
"00069636",2017-09-07 00:00:00,"CR",13500,2,4432.420,"E","2a"
"00069635",2017-09-07 00:00:00,"CT",21400,2,7000.000,"D","3d"
"00069613",2017-09-07 00:00:00,"CA",11000,3,4528.530,"E","3a"
"00069632",2017-09-07 00:00:00,"FC",11100,2,2345.860,"E","3d"
"00069614",2017-09-07 00:00:00,"BA",42200,7,3078.000,"E","3d"
"00069617",2017-09-07 00:00:00,"CE",22100,4,9056.920,"D","3d"
"00069628",2017-09-07 00:00:00,"OT",37410,5,4300.000,"E","2a"
"00069625",2017-09-07 00:00:00,"MO",21100,2,5648.540,"E","3a"
"00069619",2017-09-07 00:00:00,"RM",22100,1,2264.230,"E","3d"
"00069611",2017-09-07 00:00:00,"MO",42500,19,2579.590,"E","3d"
"00069624",2017-09-07 00:00:00,"RM",21000,4,11297.080,"D","3b"
"00069630",2017-09-07 00:00:00,"NO",11000,2,3019.020,"E","3d"
"00069621",2017-09-07 00:00:00,"OR",11000,6,8659.810,"D","3d"
"00069622",2017-09-07 00:00:00,"NA",11000,2,3019.020,"E","3d"
"00069637",2017-09-07 00:00:00,"PO",11000,1,1509.510,"E","3d"
"00069629",2017-09-07 00:00:00,"SP",11000,4,6038.040,"D","2a"
"00069631",2017-09-07 00:00:00,"RM",11000,3,4528.530,"E","3a"
"00069623",2017-09-07 00:00:00,"MO",22100,1,2264.230,"E","3d"
"00069615",2017-09-07 00:00:00,"OT",36100,2,5076.000,"E","4d"
"00069634",2017-09-07 00:00:00,"RM",22100,2,4528.460,"E","3a"
"00069620",2017-09-07 00:00:00,"NA",11000,4,6038.040,"D","2a"
"00069627",2017-09-07 00:00:00,"VV",15200,2,3047.920,"E","3d"
"00069610",2017-09-07 00:00:00,"VI",11000,6,8659.810,"D","3a"
"00069659",2017-09-08 00:00:00,"BA",33800,10,4446.000,"E","3d"
"00069664",2017-09-08 00:00:00,"BG",42200,35,4057.000,"E","3d"
"00069660",2017-09-08 00:00:00,"BO",35300,7,4619.000,"E","3d"
"00069651",2017-09-08 00:00:00,"CA",11000,5,7547.540,"D","3c"
"00069652",2017-09-08 00:00:00,"MI",11000,7,9772.080,"D","T8"
"00069644",2017-09-08 00:00:00,"FI",22000,1,2264.230,"E","3a"
"00069647",2017-09-08 00:00:00,"BG",13200,2,5357.560,"E","T8"
"00069649",2017-09-08 00:00:00,"LU",11000,4,6038.040,"D","3d"
"00069658",2017-09-08 00:00:00,"FI",11000,6,8659.810,"D","3a"
"00069646",2017-09-08 00:00:00,"AN",41600,5,8254.000,"D","2a"
"00069656",2017-09-08 00:00:00,"CO",22000,3,6792.690,"D","2a"
"00069642",2017-09-08 00:00:00,"MI",21700,4,5000.000,"E","3d"
"00069662",2017-09-08 00:00:00,"CN",11000,4,6038.040,"D","3d"
"00069639",2017-09-08 00:00:00,"CO",22100,1,2264.230,"E","3d"
"00069653",2017-09-08 00:00:00,"AQ",11000,8,10884.350,"D","4c"
"00069654",2017-09-08 00:00:00,"MI",13500,1,7000.000,"D","3d"
"00069661",2017-09-08 00:00:00,"LU",11000,1,1509.510,"E","3b"
"00069641",2017-09-08 00:00:00,"RC",11000,5,7547.540,"D","2a"
"00069650",2017-09-08 00:00:00,"OT",11100,1,1172.930,"E","T8"
"00069640",2017-09-08 00:00:00,"PD",13100,5,11563.740,"D","2a"
"00069648",2017-09-08 00:00:00,"RE",21100,1,2824.270,"E","3d"
"00069657",2017-09-08 00:00:00,"TN",11000,4,6038.040,"D","3d"
"00069645",2017-09-08 00:00:00,"PO",22100,2,4528.460,"E","3d"
"00069655",2017-09-08 00:00:00,"RM",11000,4,6038.040,"D","3d"
"00069663",2017-09-08 00:00:00,"SR",21100,1,2824.270,"E","3d"
"00069643",2017-09-08 00:00:00,"RM",21100,4,11297.080,"D","3d"
"00069665",2017-09-08 00:00:00,"PG",21100,1,2824.270,"E","3a"
"00069638",2017-09-08 00:00:00,"VA",42200,1,682.000,"E","3d"
"00069666",2017-09-10 00:00:00,"CA",11000,6,8659.810,"D","2a"
"00069686",2017-09-11 00:00:00,"AQ",11100,6,6728.890,"D","3d"
"00069676",2017-09-11 00:00:00,"MI",15100,6,9680.680,"D","3d"
"00069695",2017-09-11 00:00:00,"LE",22110,3,2707.680,"E","3d"
"00069672",2017-09-11 00:00:00,"FE",11000,1,1509.510,"E","3d"
"00069683",2017-09-11 00:00:00,"FI",11000,4,6038.040,"D","T8"
"00069678",2017-09-11 00:00:00,"BZ",15300,10,6436.300,"D","3a"
"00069675",2017-09-11 00:00:00,"FI",11000,4,6038.040,"D","3d"
"00069690",2017-09-11 00:00:00,"BG",11000,5,7547.540,"D","3a"
"00069667",2017-09-11 00:00:00,"AQ",11100,9,9321.670,"D","2a"
"00069670",2017-09-11 00:00:00,"BS",42200,1,682.000,"E","3d"
"00069682",2017-09-11 00:00:00,"LE",11000,4,6038.040,"D","T8"
"00069669",2017-09-11 00:00:00,"BO",35110,3,2907.000,"E","3d"
"00069696",2017-09-11 00:00:00,"BI",42200,8,3128.000,"E","3a"
"00069680",2017-09-11 00:00:00,"AR",11000,1,1509.510,"E","2a"
"00069687",2017-09-11 00:00:00,"SA",42200,10,3228.000,"E","T8"
"00069689",2017-09-11 00:00:00,"PU",21100,1,2824.270,"E","3d"
"00069691",2017-09-11 00:00:00,"RM",11000,6,8659.810,"D","5d"
"00069679",2017-09-11 00:00:00,"NU",11000,3,4528.530,"E","4d"
"00069685",2017-09-11 00:00:00,"PV",11000,1,1509.510,"E","2a"
"00069677",2017-09-11 00:00:00,"MO",13500,3,5000.000,"E","4d"
"00069668",2017-09-11 00:00:00,"NA",11000,3,5000.000,"E","3d"
"00069692",2017-09-11 00:00:00,"RC",21000,4,11297.080,"D","T8"
"00069688",2017-09-11 00:00:00,"PA",11000,3,4528.530,"E","T8"
"00069694",2017-09-11 00:00:00,"SV",11000,2,3019.020,"E","3d"
"00069671",2017-09-11 00:00:00,"NA",33110,5,9000.000,"D","2a"
"00069684",2017-09-11 00:00:00,"PD",22110,2,1805.120,"E","3d"
"00069673",2017-09-11 00:00:00,"VR",11000,3,4528.530,"E","3d"
"00069693",2017-09-11 00:00:00,"VI",15400,1,494.450,"E","3a"
"00069681",2017-09-11 00:00:00,"VV",15200,4,6095.840,"D","T8"
"00069674",2017-09-11 00:00:00,"VE",22000,1,7000.000,"D","2a"
"00069699",2017-09-12 00:00:00,"ME",11000,4,6038.040,"D","3d"
"00069705",2017-09-12 00:00:00,"MI",11000,5,7547.540,"D","3d"
"00069718",2017-09-12 00:00:00,"AN",34130,11,9559.000,"D","3d"
"00069722",2017-09-12 00:00:00,"LC",11000,1,1509.510,"E","3d"
"00069698",2017-09-12 00:00:00,"LU",11000,1,1509.510,"E","3a"
"00069716",2017-09-12 00:00:00,"GE",13500,1,2216.210,"E","T8"
"00069702",2017-09-12 00:00:00,"BL",42200,11,3278.000,"E","3d"
"00069710",2017-09-12 00:00:00,"BO",11000,4,6038.040,"D","3d"
"00069726",2017-09-12 00:00:00,"LU",11000,8,10884.350,"D","3d"
"00069707",2017-09-12 00:00:00,"CA",42200,3,2046.000,"E","3d"
"00069703",2017-09-12 00:00:00,"BT",11000,8,10884.350,"D","T8"
"00069717",2017-09-12 00:00:00,"BZ",14400,4,1815.720,"E","3d"
"00069701",2017-09-12 00:00:00,"LO",21100,1,2824.270,"E","4d"
"00069709",2017-09-12 00:00:00,"RN",42200,2,1364.000,"E","3d"
"00069697",2017-09-12 00:00:00,"NO",11000,7,9772.080,"D","2a"
"00069719",2017-09-12 00:00:00,"PT",42200,8,3128.000,"E","T8"
"00069715",2017-09-12 00:00:00,"SV",11000,5,7547.540,"D","3d"
"00069724",2017-09-12 00:00:00,"PD",42200,1,682.000,"E","T8"
"00069713",2017-09-12 00:00:00,"TO",21100,2,5648.540,"E","2a"
"00069708",2017-09-12 00:00:00,"PT",42200,1,682.000,"E","3d"
"00069714",2017-09-12 00:00:00,"TE",22000,1,2264.230,"E","3d"
"00069704",2017-09-12 00:00:00,"RM",22000,2,4528.460,"E","T8"
"00069706",2017-09-12 00:00:00,"NA",22000,5,9256.530,"D","T8"
"00069711",2017-09-12 00:00:00,"SP",42200,1,682.000,"E","3d"
"00069712",2017-09-12 00:00:00,"TO",11000,4,6038.040,"D","3d"
"00069721",2017-09-12 00:00:00,"PO",11000,4,6038.040,"D","3d"
"00069727",2017-09-12 00:00:00,"TO",11000,4,6038.040,"D","3d"
"00069700",2017-09-12 00:00:00,"VS",11000,6,8659.810,"D","3d"
"00069723",2017-09-12 00:00:00,"VI",34110,14,11164.000,"D","3d"
"00069720",2017-09-12 00:00:00,"VE",13200,4,10715.120,"D","2a"
"00069725",2017-09-12 00:00:00,"VE",15300,2,1503.760,"E","3a"
"00069740",2017-09-13 00:00:00,"LU",15500,4,1362.520,"E","3d"
"00069739",2017-09-13 00:00:00,"CN",42200,38,4090.000,"E","3d"
"00069744",2017-09-13 00:00:00,"BS",13500,1,2216.210,"E","3d"
"00069733",2017-09-13 00:00:00,"CN",11000,4,6038.040,"D","3a"
"00069736",2017-09-13 00:00:00,"GE",11000,1,1509.510,"E","3d"
"00069738",2017-09-13 00:00:00,"FI",11000,3,4528.530,"E","3d"
"00069745",2017-09-13 00:00:00,"CO",11000,8,10884.350,"D","2a"
"00069748",2017-09-13 00:00:00,"GR",11000,1,1509.510,"E","T8"
"00069728",2017-09-13 00:00:00,"BZ",34300,4,3876.000,"E","3d"
"00069737",2017-09-13 00:00:00,"CE",42200,3,2046.000,"E","3d"
"00069751",2017-09-13 00:00:00,"CL",21710,5,5000.000,"E","2a"
"00069734",2017-09-13 00:00:00,"LT",11000,3,4528.530,"E","3d"
"00069741",2017-09-13 00:00:00,"BN",22100,3,5000.000,"E","3d"
"00069746",2017-09-13 00:00:00,"CN",21100,1,2824.270,"E","3d"
"00069730",2017-09-13 00:00:00,"MI",22100,3,5000.000,"E","3d"
"00069729",2017-09-13 00:00:00,"OT",11000,2,3019.020,"E","3d"
"00069735",2017-09-13 00:00:00,"TO",11000,1,1509.510,"E","3d"
"00069750",2017-09-13 00:00:00,"TV",35120,12,5149.000,"E","3d"
"00069743",2017-09-13 00:00:00,"RM",22000,1,2264.230,"E","3d"
"00069754",2017-09-13 00:00:00,"MO",42200,1,682.000,"E","3d"
"00069749",2017-09-13 00:00:00,"MI",42200,12,3328.000,"E","T8"
"00069753",2017-09-13 00:00:00,"RG",11000,8,10884.350,"D","T8"
"00069742",2017-09-13 00:00:00,"NA",21300,3,8472.810,"D","T8"
"00069731",2017-09-13 00:00:00,"TV",22110,2,1805.120,"E","3d"
"00069747",2017-09-13 00:00:00,"PC",13400,1,876.580,"E","3c"
"00069732",2017-09-13 00:00:00,"VE",15400,2,988.900,"E","3d"
"00069752",2017-09-13 00:00:00,"VA",22100,3,6792.690,"D","2a"
"00069776",2017-09-14 00:00:00,"FG",11000,6,8659.810,"D","3d"
"00069770",2017-09-14 00:00:00,"MI",13800,1,39.250,"E","3d"
"00069778",2017-09-14 00:00:00,"FR",21100,1,2824.270,"E","3d"
"00069768",2017-09-14 00:00:00,"BG",11000,6,8659.810,"D","3d"
"00069761",2017-09-14 00:00:00,"CE",11000,7,9772.080,"D","3d"
"00069757",2017-09-14 00:00:00,"GE",11000,4,6038.040,"D","3d"
"00069762",2017-09-14 00:00:00,"BG",13200,1,2678.780,"E","3a"
"00069781",2017-09-14 00:00:00,"BG",34120,9,8489.000,"D","3d"
"00069780",2017-09-14 00:00:00,"MI",11000,7,9772.080,"D","3d"
"00069772",2017-09-14 00:00:00,"BO",11000,7,9772.080,"D","3d"
"00069767",2017-09-14 00:00:00,"SI",42200,1,682.000,"E","5d"
"00069764",2017-09-14 00:00:00,"PT",21100,3,5000.000,"E","T8"
"00069777",2017-09-14 00:00:00,"RM",11000,3,4528.530,"E","3d"
"00069771",2017-09-14 00:00:00,"TV",11000,1,9000.000,"D","2a"
"00069758",2017-09-14 00:00:00,"PG",11000,2,3019.020,"E","3d"
"00069755",2017-09-14 00:00:00,"RI",12800,5,1775.000,"E","2b"
"00069765",2017-09-14 00:00:00,"PI",21100,3,5000.000,"E","3d"
"00069779",2017-09-14 00:00:00,"NA",11000,2,3019.020,"E","3a"
"00069759",2017-09-14 00:00:00,"PR",21100,1,2824.270,"E","3d"
"00069774",2017-09-14 00:00:00,"RM",11600,7,10378.910,"D","2a"
"00069769",2017-09-14 00:00:00,"TV",34120,8,7954.000,"D","3b"
"00069775",2017-09-14 00:00:00,"RN",22100,1,2264.230,"E","T8"
"00069766",2017-09-14 00:00:00,"TE",11000,4,6038.040,"D","4d"
"00069756",2017-09-14 00:00:00,"TV",15300,2,1503.760,"E","3d"
"00069763",2017-09-14 00:00:00,"TN",11000,5,7547.540,"D","2a"
"00069760",2017-09-14 00:00:00,"VA",11000,3,4528.530,"E","5a"
"00069773",2017-09-14 00:00:00,"VE",11000,1,1509.510,"E","3a"
"00069795",2017-09-15 00:00:00,"MI",21100,2,5648.540,"E","3d"
"00069797",2017-09-15 00:00:00,"FI",42200,13,3378.000,"E","3d"
"00069787",2017-09-15 00:00:00,"MI",22000,5,5000.000,"E","3d"
"00069785",2017-09-15 00:00:00,"LE",41400,50,3348.500,"E","3d"
"00069794",2017-09-15 00:00:00,"BO",11000,1,1509.510,"E","3d"
"00069782",2017-09-15 00:00:00,"MI",15300,5,3705.750,"E","3a"
